"Name","Group A/acc@5","Group A/acc@1","Group A/acc@N","State","Notes","User","Tags","Created","Runtime","Sweep","analysis","captioner.agg_knowledge_bank_filepath","captioner.analysis","captioner.knowledge_bank_filepath","captioner.method","captioner.model","captioner.num_rounds","captioner.num_samples","captioner.prompt","config","data.group1","data.group2","data.name","data.purity","data.root","data.subset","evaluator.method","evaluator.model","evaluator.n_hypotheses","inv_diff.analysis","inv_diff.clip_model","inv_diff.inverse_cca.ktype","inv_diff.inverse_cca.type","inv_diff.knowledge_bank_filepath","inv_diff.method","project","seed","wandb","time/generate_captions_minutes","time/generate_captions_seconds","time/load_config_and_data_minutes","time/load_config_and_data_seconds","time/propose_rank_elapsed_time_extract_clip_img_embeds_minutes","time/propose_rank_elapsed_time_extract_clip_img_embeds_seconds","time/propose_rank_elapsed_time_extract_clip_txt_embeds_minutes","time/propose_rank_elapsed_time_extract_clip_txt_embeds_seconds","time/propose_rank_elapsed_time_extract_vocab_filtering_cls0_minutes","time/propose_rank_elapsed_time_extract_vocab_filtering_cls0_seconds","time/propose_rank_elapsed_time_extract_vocab_filtering_cls1_minutes","time/propose_rank_elapsed_time_extract_vocab_filtering_cls1_seconds","time/propose_rank_elapsed_time_extract_vocab_filtering_minutes","time/propose_rank_elapsed_time_extract_vocab_filtering_seconds","time/propose_rank_elapsed_time_inverse_cca_cls0_minutes","time/propose_rank_elapsed_time_inverse_cca_cls0_seconds","time/propose_rank_elapsed_time_inverse_cca_cls1_minutes","time/propose_rank_elapsed_time_inverse_cca_cls1_seconds","time/propose_rank_elapsed_time_standardization_minutes","time/propose_rank_elapsed_time_standardization_seconds","time/total_propose_rank_minutes","time/total_propose_rank_seconds","time/total_runtime_minutes","time/total_runtime_seconds"
"PairedImageSets","0.5","0","0.5","finished","-","","","2026-03-30T17:25:47.000Z","48","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/101_hard.yaml","Butterflies with spotted wings","Butterflies with striped wings","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.4924049933751424","29.544299602508545","0.06541086435317993","3.924651861190796","0.23860829671223957","14.316497802734377","0.007329702377319336","0.43978214263916016","0.00004315376281738281","0.0025892257690429688","4.3710072835286455e-8","0.0000026226043701171875","0.00004320144653320312","0.0025920867919921875","0.006712996959686279","0.4027798175811768","4.76837158203125e-8","0.00000286102294921875","0.00004262526830037435","0.002557516098022461","0.2545290549596151","15.271743297576904","0.8123449365297953","48.74069619178772"
"PairedImageSets","1","1","1","finished","-","","","2026-03-30T17:24:41.000Z","56","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/100_hard.yaml","Men wearing suits","Men wearing tuxedos","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.6137451807657878","36.824710845947266","0.04200010697046916","2.5200064182281494","0.23731449047724407","14.238869428634644","0.006854728857676188","0.4112837314605713","0.0004211902618408203","0.02527141571044922","4.3710072835286455e-8","0.0000026226043701171875","0.0004212498664855957","0.025274991989135746","0.006785213947296143","0.40711283683776855","3.9736429850260414e-8","0.000002384185791015625","0.00004369020462036133","0.0026214122772216797","0.25289444128672284","15.17366647720337","0.9086397767066956","54.51838660240173"
"PairedImageSets","0","0","0","finished","-","","","2026-03-30T17:23:33.000Z","60","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/99_medium.yaml","Classic movies in black and white","Classic movies in Technicolor","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.6358877380688985","38.15326428413391","0.01838308970133463","1.102985382080078","0.2408887227376302","14.453323364257812","0.007873066266377767","0.472383975982666","0.00004943609237670898","0.002966165542602539","6.75519307454427e-8","0.0000040531158447265625","0.00004951953887939453","0.002971172332763672","0.00686411460240682","0.4118468761444092","5.1657358805338543e-8","0.0000030994415283203125","0.00007652839024861654","0.004591703414916992","0.2563701391220093","15.382208347320557","0.9106409986813864","54.63845992088318"
"PairedImageSets","1","1","1","finished","-","","","2026-03-30T17:22:33.000Z","52","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/98_medium.yaml","Wild horses in American plains","Wild zebras in African savannahs","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5515790859858195","33.09474515914917","0.15642637809117635","9.38558268547058","0.23885742823282877","14.331445693969728","0.007992287476857504","0.4795372486114502","0.0004276752471923828","0.02566051483154297","4.3710072835286455e-8","0.0000026226043701171875","0.0004277348518371582","0.025664091110229492","0.007289226849873861","0.4373536109924317","5.1657358805338543e-8","0.0000030994415283203125","0.00004316965738932291","0.002590179443359375","0.256070343653361","15.36422061920166","0.9640758713086446","57.84455227851868"
"PairedImageSets","1","1","1","finished","-","","","2026-03-30T17:21:23.000Z","55","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/97_medium.yaml","Dishes from Thai cuisine","Dishes from Vietnamese cuisine","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5973559021949768","35.84135413169861","0.020297102133433022","1.2178261280059814","0.23715368509292603","14.229221105575562","0.008030887444814045","0.4818532466888428","0.00006942351659138997","0.0041654109954833984","1.0331471761067709e-7","0.000006198883056640625","0.00006954272588094076","0.004172563552856445","0.00822513500849406","0.4935081005096435","6.357828776041668e-8","0.000003814697265625","0.0001138766606648763","0.006832599639892578","0.25416839917500816","15.250103950500488","0.8718214511871338","52.30928707122803"
"PairedImageSets","1","1","1","finished","-","","","2026-03-30T17:20:18.000Z","57","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/96_medium.yaml","Fruits arranged in a still life setting","Flowers arranged in a still life setting","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5872498353322347","35.23499011993408","0.2493914365768433","14.963486194610596","0.24393361806869507","14.636017084121704","0.008638652165730794","0.5183191299438477","0.00006788969039916992","0.004073381423950195","5.5631001790364584e-8","0.000003337860107421875","0.00006795326868693033","0.00407719612121582","0.007346959908803304","0.44081759452819824","7.54992167154948e-8","0.0000045299530029296875","0.00007504622141520182","0.004502773284912109","0.26074517965316774","15.644710779190063","1.0973865270614624","65.84319162368774"
"PairedImageSets","1","1","1","finished","-","","","2026-03-30T17:19:09.000Z","50","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/95_medium.yaml","Seascapes during a storm","Seascapes during a calm day","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5256956020991007","31.541736125946045","0.09812639156977336","5.887583494186401","0.2411364714304606","14.468188285827637","0.008487331867218017","0.509239912033081","0.00004947185516357422","0.002968311309814453","3.178914388020833e-8","0.0000019073486328125","0.00004951953887939453","0.002971172332763672","0.006816514333089193","0.4089908599853515","4.3710072835286455e-8","0.0000026226043701171875","0.000043785572052001954","0.002627134323120117","0.25793022314707437","15.475813388824465","0.8817522684733073","52.90513610839844"
"PairedImageSets","0.5","0.5","0.5","finished","-","","","2026-03-30T17:18:01.000Z","56","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/94_medium.yaml","Cars from the 1960s","Cars from the 1980s","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5755451003710429","34.53270602226257","0.05808233022689819","3.4849398136138916","0.2409915566444397","14.459493398666382","0.0080636461575826","0.48381876945495605","0.000035655498504638675","0.0021393299102783203","3.5762786865234374e-8","0.0000021457672119140625","0.000035703182220458984","0.002142190933227539","0.007417170206705729","0.44503021240234375","3.178914388020833e-8","0.0000019073486328125","0.00005395015080769857","0.003237009048461914","0.2585967779159546","15.515806674957275","0.8922242403030396","53.53345441818237"
"PairedImageSets","1","1","1","finished","-","","","2026-03-30T17:17:04.000Z","48","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/93_medium.yaml","Rivers in tropical rainforests","Rivers in alpine meadows","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.44898236195246377","26.938941717147827","0.1490900158882141","8.945400953292847","0.23981555302937824","14.388933181762695","0.007815106709798177","0.4689064025878906","0.00003647804260253906","0.002188682556152344","4.3710072835286455e-8","0.0000026226043701171875","0.0000365296999613444","0.002191781997680664","0.007688442866007487","0.4613065719604492","4.76837158203125e-8","0.00000286102294921875","0.000047047932942708336","0.0028228759765625","0.2565559148788452","15.393354892730711","0.8546283324559529","51.27769994735718"
"PairedImageSets","0.5","0.5","0.5","finished","-","","","2026-03-30T17:16:00.000Z","51","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/92_medium.yaml","Candies made from dark chocolate","Candies made from milk chocolate","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5471015810966492","32.82609486579895","0.020961602528889973","1.2576961517333984","0.2441101272900899","14.646607637405396","0.0071441849072774255","0.4286510944366455","0.0000453948974609375","0.00272369384765625","3.5762786865234374e-8","0.0000021457672119140625","0.00004544258117675781","0.0027265548706054688","0.007255939642588297","0.43535637855529785","3.9736429850260414e-8","0.000002384185791015625","0.00004293123881022135","0.0025758743286132812","0.25958003997802737","15.57480239868164","0.8276432633399964","49.65859580039978"
"PairedImageSets","1","0.5","1","finished","-","","","2026-03-30T17:15:01.000Z","49","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/91_medium.yaml","Abstract oil paintings with warm colors","Abstract oil paintings with cool colors","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.507497235139211","30.44983410835266","0.025897355874379475","1.5538413524627686","0.2386593699455261","14.319562196731567","0.008194724718729654","0.4916834831237793","0.0004243413607279459","0.02546048164367676","3.5762786865234374e-8","0.0000021457672119140625","0.0004243890444437662","0.025463342666625977","0.00695123275121053","0.41707396507263184","3.178914388020833e-8","0.0000019073486328125","0.00004363854726155599","0.0026183128356933594","0.2558008392651876","15.348050355911257","0.7891954620679219","47.35172772407532"
"PairedImageSets","1","1","1","finished","-","","","2026-03-30T17:13:57.000Z","55","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/90_medium.yaml","People dancing tango","People dancing waltz","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.6119623899459838","36.71774339675903","0.10601622263590496","6.360973358154297","0.24172190030415852","14.503314018249512","0.005827411015828451","0.34964466094970703","0.00002462069193522135","0.0014772415161132812","4.76837158203125e-8","0.00000286102294921875","0.000024680296579996745","0.001480817794799805","0.007464365164438883","0.447861909866333","8.344650268554688e-8","0.0000050067901611328125","0.00004712343215942383","0.0028274059295654297","0.25632946093877157","15.379767656326294","0.9743081251780192","58.45848751068115"
"PairedImageSets","1","0.5","1","finished","-","","","2026-03-30T17:12:51.000Z","54","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/89_medium.yaml","Gothic cathedrals in Europe","Baroque churches in Europe","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5623950203259785","33.743701219558716","0.03360949754714966","2.0165698528289795","0.23659318288167316","14.19559097290039","0.007694919904073079","0.4616951942443848","0.00003287394841512044","0.0019724369049072266","2.7815500895182292e-8","0.0000016689300537109375","0.00003292163213094076","0.0019752979278564453","0.007389291127522787","0.4433574676513672","3.5762786865234374e-8","0.0000021457672119140625","0.00005100170771280924","0.0030601024627685547","0.25233772993087766","15.14026379585266","0.8483422915140788","50.90053749084473"
"PairedImageSets","1","0.5","1","finished","-","","","2026-03-30T17:11:53.000Z","50","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/88_medium.yaml","Violinists playing in a quartet","Cellists playing in a quartet","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.532757564385732","31.96545386314392","0.03269904454549154","1.961942672729492","0.23860753774642943","14.316452264785768","0.008507621288299561","0.5104572772979736","0.0004533886909484863","0.02720332145690918","3.9736429850260414e-8","0.000002384185791015625","0.0004534324010213216","0.027205944061279297","0.006617565949757894","0.3970539569854736","4.3710072835286455e-8","0.0000026226043701171875","0.00004477103551228841","0.0026862621307373047","0.25555434624354045","15.333260774612429","0.8210110068321228","49.26066040992737"
"PairedImageSets","1","1","1","finished","-","","","2026-03-30T17:10:53.000Z","52","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/87_medium.yaml","Bengal cat in sitting posture","Siamese cat in sitting posture","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5429195562998453","32.57517337799072","0.02313828468322754","1.3882970809936523","0.23530524969100952","14.118314981460571","0.006241520245869954","0.37449121475219727","0.00006306966145833334","0.0037841796875","3.178914388020833e-8","0.0000019073486328125","0.00006310939788818359","0.003786563873291016","0.00736926794052124","0.4421560764312744","4.76837158203125e-8","0.00000286102294921875","0.00004409551620483398","0.002645730972290039","0.24955148299535115","14.97308897972107","0.8156093716621399","48.936562299728394"
"PairedImageSets","1","1","1","finished","-","","","2026-03-30T17:09:53.000Z","53","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/86_medium.yaml","Butter on a slice of bread","Jam on a slice of bread","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5693930109341939","34.163580656051636","0.022386014461517337","1.34316086769104","0.24135814905166625","14.481488943099976","0.006952555974324545","0.41715335845947266","0.00027224222819010414","0.01633453369140625","7.947285970052084e-8","0.00000476837158203125","0.00027234554290771483","0.01634073257446289","0.006353318691253662","0.3811991214752197","4.3710072835286455e-8","0.0000026226043701171875","0.00011782646179199218","0.007069587707519531","0.2556873083114624","15.341238498687744","0.8474663774172465","50.84798264503479"
"PairedImageSets","0.5","0.5","0.5","finished","-","","","2026-03-30T17:08:58.000Z","47","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/85_medium.yaml","Round dinner plates on a table","Square dinner plates on a table","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.4788182775179545","28.72909665107727","0.028320169448852538","1.6992101669311523","0.24095367193222045","14.457220315933228","0.007153868675231934","0.429232120513916","0.000050810972849528","0.0030486583709716797","7.152557373046876e-8","0.000004291534423828125","0.00005089044570922851","0.003053426742553711","0.007652544975280761","0.4591526985168457","6.75519307454427e-8","0.0000040531158447265625","0.00006646315256754557","0.003987789154052734","0.25643037954966225","15.385822772979736","0.7635688821474711","45.81413292884827"
"PairedImageSets","1","1","1","finished","-","","","2026-03-30T17:07:55.000Z","55","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/84_medium.yaml","Stuffed teddy bears on a bed","Stuffed bunny rabbits on a bed","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5971407612164815","35.82844567298889","0.020205187797546383","1.2123112678527832","0.24324188629786173","14.594513177871704","0.00799578030904134","0.47974681854248047","0.00003333091735839844","0.0019998550415039062","4.3710072835286455e-8","0.0000026226043701171875","0.0000333865483601888","0.002003192901611328","0.00692677895228068","0.4156067371368408","4.3710072835286455e-8","0.0000026226043701171875","0.00004763603210449219","0.0028581619262695312","0.2593638857205709","15.561833143234251","0.8767098903656005","52.602593421936035"
"PairedImageSets","0.5","0.5","0.5","finished","-","","","2026-03-30T17:06:52.000Z","55","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/83_medium.yaml","Shiny metallic cars","Matte finish cars","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.6104564984639486","36.627389907836914","0.018285163243611655","1.0971097946166992","0.2359620491663615","14.15772294998169","0.007987737655639648","0.4792642593383789","0.00005892515182495117","0.0035355091094970703","3.178914388020833e-8","0.0000019073486328125","0.00005896488825480143","0.003537893295288086","0.007166842619578044","0.4300105571746826","5.1657358805338543e-8","0.0000030994415283203125","0.00005004405975341797","0.003002643585205078","0.25179964303970337","15.107978582382202","0.8805413564046224","52.832481384277344"
"PairedImageSets","1","1","1","finished","-","","","2026-03-30T17:05:57.000Z","47","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/82_medium.yaml","Sparrows on a tree","Canaries on a tree","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.4866565505663554","29.199393033981323","0.017927960554758707","1.0756776332855225","0.23844021161397297","14.30641269683838","0.005917962392171224","0.35507774353027344","0.0004418452580769857","0.02651071548461914","4.3710072835286455e-8","0.0000026226043701171875","0.0004419008890787761","0.02651405334472656","0.00773773988087972","0.4642643928527832","7.152557373046876e-8","0.000004291534423828125","0.00004452069600423177","0.0026712417602539062","0.25405363241831463","15.243217945098875","0.7586381991704305","45.51829195022583"
"PairedImageSets","0.5","0.5","0.5","finished","-","","","2026-03-30T17:04:59.000Z","51","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/81_medium.yaml","Porcelain tea cups on a tray","Glass tea cups on a tray","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5334872444470723","32.00923466682434","0.025087114175160727","1.5052268505096436","0.24153364102045696","14.492018461227415","0.007718241214752198","0.46309447288513184","0.00003428061803181966","0.0020568370819091797","4.3710072835286455e-8","0.0000026226043701171875","0.0000343481699625651","0.0020608901977539062","0.007381864388783773","0.4429118633270264","5.1657358805338543e-8","0.0000030994415283203125","0.00004669825236002604","0.0028018951416015625","0.2581097483634949","15.486584901809692","0.8166841626167297","49.001049757003784"
"PairedImageSets","1","1","1","finished","-","","","2026-03-30T17:04:02.000Z","49","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/80_medium.yaml","Rubber ducks in a tub","Plastic boats in a tub","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5150017023086548","30.900102138519287","0.02174264589945475","1.3045587539672852","0.24069446325302124","14.441667795181274","0.008111071586608887","0.4866642951965332","0.0004312753677368164","0.025876522064208984","4.76837158203125e-8","0.00000286102294921875","0.0004313309987386068","0.02587985992431641","0.010346492131551107","0.6207895278930664","6.357828776041668e-8","0.000003814697265625","0.00004264513651529948","0.0025587081909179688","0.2611084183057149","15.666505098342896","0.7978528261184692","47.871169567108154"
"PairedImageSets","1","0.5","1","finished","-","","","2026-03-30T17:03:00.000Z","54","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/79_medium.yaml","Men wearing leather gloves","Men wearing wool gloves","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5766098697980245","34.59659218788147","0.023098087310791018","1.385885238647461","0.23913913170496623","14.348347902297974","0.007646159331003825","0.4587695598602295","0.00044122139612833656","0.026473283767700195","3.5762786865234374e-8","0.0000021457672119140625","0.0004412730534871419","0.026476383209228516","0.008306193351745605","0.49837160110473633","6.75519307454427e-8","0.0000040531158447265625","0.00004340807596842448","0.0026044845581054688","0.25645582675933837","15.387349605560305","0.8561638196309408","51.369829177856445"
"PairedImageSets","1","1","1","finished","-","","","2026-03-30T17:02:01.000Z","52","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/78_medium.yaml","Steel water bottles on a table","Glass water bottles on a table","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5267124970753988","31.60274982452393","0.030273695786794026","1.8164217472076416","0.2433581511179606","14.601489067077637","0.008089037736256917","0.48534226417541504","0.00004438559214274088","0.002663135528564453","4.76837158203125e-8","0.00000286102294921875","0.000044445196787516274","0.002666711807250977","0.006923731168111165","0.4154238700866699","2.7815500895182292e-8","0.0000016689300537109375","0.00004345973332722982","0.002607583999633789","0.2595221042633057","15.57132625579834","0.8165083368619283","48.9905002117157"
"PairedImageSets","1","1","1","finished","-","","","2026-03-30T17:01:00.000Z","54","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/77_medium.yaml","People riding racing horses","People riding dressage horses","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5651425282160442","33.90855169296265","0.02620622316996257","1.572373390197754","0.24002097447713217","14.40125846862793","0.007058405876159668","0.4235043525695801","0.00003354549407958984","0.00201272964477539","4.3710072835286455e-8","0.0000026226043701171875","0.00003360112508138021","0.0020160675048828125","0.006986629962921142","0.41919779777526855","4.76837158203125e-8","0.00000286102294921875","0.00004695653915405273","0.002817392349243164","0.25517587661743163","15.310552597045898","0.8465246717135112","50.79148030281067"
