Name,Runtime,analysis,config,data.group1,data.group2,Group A/acc@1,Group A/acc@5,Group A/acc@N,time/propose_rank_minutes,time/propose_rank_seconds
CCDiff-MetaShift,5,,configs/sweep_metashift_purity1.0_seed0/695.yaml,carrots(food),carrots(table),0.5,0.5,0.5,0.06059608459472656,3.6357650756835938
CCDiff-MetaShift,4,,configs/sweep_metashift_purity1.0_seed0/696.yaml,carrots(food),carrots(plate),0.5,0.5,0.5,0.058615545431772866,3.516932725906372
CCDiff-MetaShift,56,,configs/sweep_metashift_purity1.0_seed0/697.yaml,wine glass(table),wine glass(plate),0.0,0.5,0.5,0.9231735388437908,55.39041233062744
CCDiff-MetaShift,46,,configs/sweep_metashift_purity1.0_seed0/698.yaml,wine glass(plate),wine glass(wine),0.5,0.5,0.5,0.7641504089037577,45.849024534225464
CCDiff-MetaShift,46,,configs/sweep_metashift_purity1.0_seed0/699.yaml,wine glass(man),wine glass(wine),0.0,0.0,0.0,0.7342035253842671,44.05221152305603
CCDiff-MetaShift,4,,configs/sweep_metashift_purity1.0_seed0/700.yaml,wine glass(table),wine glass(man),0.5,0.5,0.5,0.06120161612828572,3.672096967697144
CCDiff-MetaShift,4,,configs/sweep_metashift_purity1.0_seed0/701.yaml,wine glass(plate),wine glass(man),0.5,1.0,1.0,0.0532703161239624,3.196218967437744
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/702.yaml,cheese(bottle),cheese(pepper),0.0,0.0,0.0,0.892620309193929,53.55721855163574
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/703.yaml,cheese(food),cheese(napkin),0.5,0.5,0.5,0.8797132889429728,52.78279733657837
CCDiff-MetaShift,13,,configs/sweep_metashift_purity1.0_seed0/704.yaml,cheese(food),cheese(lettuce),0.5,0.5,0.5,0.1838028868039449,11.028173208236694
CCDiff-MetaShift,13,,configs/sweep_metashift_purity1.0_seed0/705.yaml,cheese(food),cheese(bread),0.5,0.5,0.5,0.18945409456888831,11.3672456741333
CCDiff-MetaShift,52,,configs/sweep_metashift_purity1.0_seed0/706.yaml,cheese(plate),cheese(fork),0.0,0.5,0.5,0.8571618437767029,51.42971062660217
CCDiff-MetaShift,59,,configs/sweep_metashift_purity1.0_seed0/707.yaml,zebra(fence),zebra(trees),0.5,1.0,1.0,0.9409903804461162,56.45942282676697
CCDiff-MetaShift,56,,configs/sweep_metashift_purity1.0_seed0/708.yaml,zebra(dirt),zebra(tree),0.0,0.5,0.5,0.9044188181559244,54.26512908935547
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/709.yaml,zebra(ground),zebra(rocks),0.5,0.5,0.5,0.9077974160512288,54.46784496307373
CCDiff-MetaShift,3,,configs/sweep_metashift_purity1.0_seed0/710.yaml,zebra(fence),zebra(tree),0.5,0.5,0.5,0.05191144545873006,3.1146867275238037
CCDiff-MetaShift,14,,configs/sweep_metashift_purity1.0_seed0/711.yaml,zebra(fence),zebra(bush),0.5,1.0,1.0,0.20970680713653564,12.58240842819214
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/712.yaml,traffic light(truck),traffic light(cars),0.5,0.5,0.5,0.9003417571385701,54.02050542831421
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/713.yaml,traffic light(car),traffic light(bus),0.0,0.5,0.5,0.8999985973040263,53.99991583824158
CCDiff-MetaShift,52,,configs/sweep_metashift_purity1.0_seed0/714.yaml,traffic light(people),traffic light(man),0.5,0.5,0.5,0.8464816331863403,50.78889799118042
CCDiff-MetaShift,5,,configs/sweep_metashift_purity1.0_seed0/715.yaml,traffic light(truck),traffic light(man),0.0,0.5,0.5,0.06305712064107259,3.783427238464355
CCDiff-MetaShift,46,,configs/sweep_metashift_purity1.0_seed0/716.yaml,traffic light(sign),traffic light(bus),0.5,0.5,0.5,0.7394826292991639,44.36895775794983
CCDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/717.yaml,wires(pole),wires(table),0.0,0.5,0.5,0.856842581431071,51.41055488586426
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/718.yaml,wires(wall),wires(train),0.0,0.0,0.0,0.8824076493581136,52.944458961486816
CCDiff-MetaShift,45,,configs/sweep_metashift_purity1.0_seed0/719.yaml,wires(sky),wires(wall),0.0,0.0,0.0,0.7196016907691956,43.17610144615173
CCDiff-MetaShift,6,,configs/sweep_metashift_purity1.0_seed0/720.yaml,wires(sky),wires(table),0.0,0.0,0.0,0.05687419970830281,3.412451982498169
CCDiff-MetaShift,4,,configs/sweep_metashift_purity1.0_seed0/721.yaml,wires(pole),wires(train),0.0,0.5,0.5,0.05853427251180013,3.512056350708008
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/722.yaml,cup(plate),cup(pizza),0.5,0.5,0.5,0.8911550680796305,53.46930408477783
CCDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/723.yaml,cup(man),cup(box),0.0,0.0,0.0,0.8593790332476298,51.56274199485779
CCDiff-MetaShift,13,,configs/sweep_metashift_purity1.0_seed0/724.yaml,cup(man),cup(cake),0.0,0.0,0.0,0.20248281160990397,12.148968696594238
CCDiff-MetaShift,47,,configs/sweep_metashift_purity1.0_seed0/725.yaml,cup(chair),cup(box),0.0,0.0,0.0,0.759482479095459,45.56894874572754
CCDiff-MetaShift,56,,configs/sweep_metashift_purity1.0_seed0/726.yaml,cup(knife),cup(person),0.0,0.0,0.0,0.91524422566096,54.91465353965759
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/727.yaml,hot dog(table),hot dog(plate),0.5,0.5,0.5,0.8858072757720947,53.14843654632568
CCDiff-MetaShift,47,,configs/sweep_metashift_purity1.0_seed0/728.yaml,hot dog(plate),hot dog(bun),0.5,0.5,0.5,0.7662671327590942,45.976027965545654
CCDiff-MetaShift,5,,configs/sweep_metashift_purity1.0_seed0/729.yaml,hot dog(table),hot dog(bun),0.0,0.0,0.0,0.05822821060816447,3.493692636489868
CCDiff-MetaShift,56,,configs/sweep_metashift_purity1.0_seed0/730.yaml,coffee(cup),coffee(table),0.5,0.5,0.5,0.91940149863561,55.1640899181366
CCDiff-MetaShift,48,,configs/sweep_metashift_purity1.0_seed0/731.yaml,coffee(table),coffee(plate),0.5,0.5,0.5,0.7740740219751994,46.44444131851196
CCDiff-MetaShift,4,,configs/sweep_metashift_purity1.0_seed0/732.yaml,coffee(cup),coffee(plate),0.5,0.5,0.5,0.05691217581431071,3.4147305488586426
CCDiff-MetaShift,52,,configs/sweep_metashift_purity1.0_seed0/733.yaml,computer mouse(monitor),computer mouse(chair),0.5,0.5,0.5,0.8543437639872233,51.2606258392334
CCDiff-MetaShift,56,,configs/sweep_metashift_purity1.0_seed0/734.yaml,computer mouse(computer),computer mouse(laptop),0.0,0.0,0.0,0.9180348555246988,55.082091331481934
CCDiff-MetaShift,57,,configs/sweep_metashift_purity1.0_seed0/735.yaml,computer mouse(phone),computer mouse(cup),0.5,0.5,0.5,0.9272783279418946,55.63669967651367
CCDiff-MetaShift,46,,configs/sweep_metashift_purity1.0_seed0/736.yaml,computer mouse(speaker),computer mouse(laptop),0.5,0.5,0.5,0.7451253612836202,44.70752167701721
CCDiff-MetaShift,5,,configs/sweep_metashift_purity1.0_seed0/737.yaml,computer mouse(speaker),computer mouse(phone),0.0,0.5,0.5,0.05998078584671021,3.5988471508026123
CCDiff-MetaShift,50,,configs/sweep_metashift_purity1.0_seed0/738.yaml,bear(tree),bear(wall),0.5,0.5,0.5,0.8365603009859721,50.193618059158325
CCDiff-MetaShift,49,,configs/sweep_metashift_purity1.0_seed0/739.yaml,bear(shirt),bear(wall),0.0,0.5,0.5,0.8113003373146057,48.67802023887634
CCDiff-MetaShift,48,,configs/sweep_metashift_purity1.0_seed0/740.yaml,bear(wall),bear(grass),0.0,0.0,0.0,0.7764965534210205,46.58979320526123
CCDiff-MetaShift,44,,configs/sweep_metashift_purity1.0_seed0/741.yaml,bear(grass),bear(leaves),0.5,1.0,1.0,0.7097724437713623,42.58634662628174
CCDiff-MetaShift,40,,configs/sweep_metashift_purity1.0_seed0/742.yaml,bear(fur),bear(grass),0.0,0.0,0.0,0.6676812450091044,40.060874700546265
CCDiff-MetaShift,51,,configs/sweep_metashift_purity1.0_seed0/743.yaml,parking meter(car),parking meter(pole),0.5,0.5,0.5,0.8442189653714498,50.65313792228699
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/744.yaml,frisbee(boy),frisbee(fence),1.0,1.0,1.0,0.9110984683036804,54.665908098220825
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/745.yaml,frisbee(people),frisbee(girl),1.0,1.0,1.0,0.8871751546859741,53.23050928115845
CCDiff-MetaShift,56,,configs/sweep_metashift_purity1.0_seed0/746.yaml,frisbee(person),frisbee(woman),1.0,1.0,1.0,0.9325582106908162,55.953492641448975
CCDiff-MetaShift,39,,configs/sweep_metashift_purity1.0_seed0/747.yaml,frisbee(fence),frisbee(girl),0.0,0.5,0.5,0.6416059215863545,38.496355295181274
CCDiff-MetaShift,39,,configs/sweep_metashift_purity1.0_seed0/748.yaml,frisbee(woman),frisbee(girl),1.0,1.0,1.0,0.642621370156606,38.55728220939636
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/749.yaml,player(wall),player(fence),0.5,0.5,0.5,0.8840100089708964,53.040600538253784
CCDiff-MetaShift,52,,configs/sweep_metashift_purity1.0_seed0/750.yaml,player(bat),player(home plate),0.5,1.0,1.0,0.8609416365623475,51.656498193740845
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/751.yaml,player(player),player(racket),1.0,1.0,1.0,0.8735371708869935,52.4122302532196
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/752.yaml,player(spectators),player(pants),0.5,1.0,1.0,0.8771689891815185,52.63013935089111
CCDiff-MetaShift,52,,configs/sweep_metashift_purity1.0_seed0/753.yaml,player(ground),player(wristband),0.0,0.0,0.0,0.8601311087608338,51.607866525650024
CCDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/754.yaml,ball(helmet),ball(girl),0.5,0.5,0.5,0.8625722726186117,51.7543363571167
CCDiff-MetaShift,46,,configs/sweep_metashift_purity1.0_seed0/755.yaml,ball(air),ball(girl),0.5,0.5,0.5,0.7522161126136779,45.13296675682068
CCDiff-MetaShift,13,,configs/sweep_metashift_purity1.0_seed0/756.yaml,ball(helmet),ball(fence),0.5,0.5,0.5,0.1974147121111552,11.844882726669312
CCDiff-MetaShift,47,,configs/sweep_metashift_purity1.0_seed0/757.yaml,ball(player),ball(air),1.0,1.0,1.0,0.7371495008468628,44.22897005081177
CCDiff-MetaShift,45,,configs/sweep_metashift_purity1.0_seed0/758.yaml,ball(fence),ball(chair),0.0,0.0,0.0,0.7368539810180664,44.211238861083984
CCDiff-MetaShift,58,,configs/sweep_metashift_purity1.0_seed0/759.yaml,skateboard(woman),skateboard(bench),0.0,1.0,1.0,0.9324721097946168,55.948326587677
CCDiff-MetaShift,46,,configs/sweep_metashift_purity1.0_seed0/760.yaml,skateboard(fence),skateboard(bench),0.5,0.5,0.5,0.754909873008728,45.29459238052368
CCDiff-MetaShift,56,,configs/sweep_metashift_purity1.0_seed0/761.yaml,skateboard(ground),skateboard(man),0.5,0.5,0.5,0.9008128086725872,54.048768520355225
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/762.yaml,skateboard(boy),skateboard(people),1.0,1.0,1.0,0.9005611618359883,54.0336697101593
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/763.yaml,skateboard(guy),skateboard(skateboarder),1.0,1.0,1.0,0.8945690830548604,53.674144983291626
CCDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/764.yaml,flags(building),flags(people),0.0,0.0,0.0,0.8653146425882975,51.91887855529785
CCDiff-MetaShift,12,,configs/sweep_metashift_purity1.0_seed0/765.yaml,flags(building),flags(man),0.0,0.0,0.0,0.1870214859644572,11.221289157867432
CCDiff-MetaShift,36,,configs/sweep_metashift_purity1.0_seed0/766.yaml,flags(people),flags(man),0.0,0.0,0.0,0.5883664886156718,35.30198931694031
CCDiff-MetaShift,52,,configs/sweep_metashift_purity1.0_seed0/767.yaml,cars(truck),cars(trees),0.0,0.5,0.5,0.8673307140668233,52.0398428440094
CCDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/768.yaml,cars(fence),cars(woman),0.0,0.0,0.0,0.8569105903307597,51.41463541984558
CCDiff-MetaShift,45,,configs/sweep_metashift_purity1.0_seed0/769.yaml,cars(bus),cars(trees),0.5,1.0,1.0,0.7285977840423584,43.715867042541504
CCDiff-MetaShift,44,,configs/sweep_metashift_purity1.0_seed0/770.yaml,cars(trees),cars(people),0.0,0.0,0.0,0.7186152537663778,43.116915225982666
CCDiff-MetaShift,46,,configs/sweep_metashift_purity1.0_seed0/771.yaml,cars(person),cars(woman),0.0,0.0,0.0,0.7421328465143839,44.52797079086304
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/772.yaml,frame(picture),frame(clock),0.0,0.5,0.5,0.9070376555124918,54.42225933074951
CCDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/773.yaml,frame(window),frame(mirror),1.0,1.0,1.0,0.8758050600687662,52.54830360412598
CCDiff-MetaShift,13,,configs/sweep_metashift_purity1.0_seed0/774.yaml,frame(picture),frame(wall),0.0,0.0,0.0,0.19513628482818604,11.708177089691162
CCDiff-MetaShift,38,,configs/sweep_metashift_purity1.0_seed0/775.yaml,frame(wall),frame(mirror),0.0,0.0,0.0,0.6149822155634562,36.89893293380737
CCDiff-MetaShift,37,,configs/sweep_metashift_purity1.0_seed0/776.yaml,frame(mirror),frame(clock),0.5,1.0,1.0,0.6030809640884399,36.1848578453064
CCDiff-MetaShift,56,,configs/sweep_metashift_purity1.0_seed0/777.yaml,napkin(pizza),napkin(tray),0.0,0.5,0.5,0.9146840413411458,54.88104248046875
CCDiff-MetaShift,56,,configs/sweep_metashift_purity1.0_seed0/778.yaml,napkin(food),napkin(glass),0.5,0.5,0.5,0.9116941769917806,54.70165061950683
CCDiff-MetaShift,13,,configs/sweep_metashift_purity1.0_seed0/779.yaml,napkin(food),napkin(fork),0.0,0.5,0.5,0.19977026383082072,11.986215829849243
CCDiff-MetaShift,58,,configs/sweep_metashift_purity1.0_seed0/780.yaml,napkin(cup),napkin(plate),0.0,0.0,0.0,0.9462973912556966,56.7778434753418
CCDiff-MetaShift,38,,configs/sweep_metashift_purity1.0_seed0/781.yaml,napkin(plate),napkin(tray),0.0,0.5,0.5,0.6108296990394593,36.649781942367554
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/782.yaml,backpack(people),backpack(bench),0.5,0.5,0.5,0.8880817413330078,53.28490447998047
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/783.yaml,backpack(man),backpack(bike),0.0,0.5,0.5,0.8706044952074686,52.23626971244812
CCDiff-MetaShift,51,,configs/sweep_metashift_purity1.0_seed0/784.yaml,backpack(helmet),backpack(girl),0.0,0.0,0.0,0.8377468268076579,50.26480960845947
CCDiff-MetaShift,56,,configs/sweep_metashift_purity1.0_seed0/785.yaml,backpack(glasses),backpack(ground),0.0,0.0,0.0,0.8914798458417257,53.48879075050354
CCDiff-MetaShift,56,,configs/sweep_metashift_purity1.0_seed0/786.yaml,backpack(table),backpack(car),0.5,1.0,1.0,0.9119237184524536,54.71542310714722
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/787.yaml,vehicle(car),vehicle(people),1.0,1.0,1.0,0.8701747337977092,52.21048402786255
CCDiff-MetaShift,46,,configs/sweep_metashift_purity1.0_seed0/788.yaml,vehicle(people),vehicle(woman),0.5,0.5,0.5,0.7322525382041931,43.93515229225159
CCDiff-MetaShift,47,,configs/sweep_metashift_purity1.0_seed0/789.yaml,vehicle(truck),vehicle(woman),0.0,1.0,1.0,0.7585343559583028,45.51206135749817
CCDiff-MetaShift,13,,configs/sweep_metashift_purity1.0_seed0/790.yaml,vehicle(people),vehicle(person),0.5,1.0,1.0,0.20159271955490113,12.095563173294067
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/791.yaml,vehicle(fence),vehicle(bus),0.0,0.0,0.0,0.8814931114514669,52.88958668708801
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/792.yaml,chimney(house),chimney(man),0.0,0.0,0.0,0.8693350672721862,52.16010403633118
CCDiff-MetaShift,13,,configs/sweep_metashift_purity1.0_seed0/793.yaml,chimney(house),chimney(roof),0.0,0.0,0.0,0.19250772396723428,11.550463438034058
CCDiff-MetaShift,45,,configs/sweep_metashift_purity1.0_seed0/794.yaml,chimney(building),chimney(man),0.0,0.5,0.5,0.7260633309682211,43.56379985809326
CCDiff-MetaShift,4,,configs/sweep_metashift_purity1.0_seed0/795.yaml,chimney(building),chimney(house),0.0,0.5,0.5,0.06058704455693563,3.6352226734161377
CCDiff-MetaShift,5,,configs/sweep_metashift_purity1.0_seed0/796.yaml,chimney(building),chimney(roof),0.0,0.5,0.5,0.05884722868601481,3.5308337211608887
CCDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/797.yaml,sun(sky),sun(window),0.0,0.0,0.0,0.8707781354586284,52.2466881275177
CCDiff-MetaShift,13,,configs/sweep_metashift_purity1.0_seed0/798.yaml,sun(sky),sun(clouds),0.0,0.0,0.0,0.20547012090682984,12.32820725440979
CCDiff-MetaShift,36,,configs/sweep_metashift_purity1.0_seed0/799.yaml,sun(clouds),sun(window),0.0,0.0,0.0,0.5736444274584452,34.418665647506714
CCDiff-MetaShift,51,,configs/sweep_metashift_purity1.0_seed0/800.yaml,mountain(snow),mountain(person),0.5,0.5,0.5,0.8357230345408122,50.14338207244873
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/801.yaml,mountain(water),mountain(man),1.0,1.0,1.0,0.8748819390932719,52.49291634559631
CCDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/802.yaml,mountain(trees),mountain(clouds),0.5,0.5,0.5,0.859112826983134,51.54676961898804
CCDiff-MetaShift,5,,configs/sweep_metashift_purity1.0_seed0/803.yaml,mountain(water),mountain(clouds),0.5,0.5,0.5,0.06197063525517781,3.718238115310669
CCDiff-MetaShift,4,,configs/sweep_metashift_purity1.0_seed0/804.yaml,mountain(trees),mountain(man),0.0,0.0,0.0,0.053948628902435306,3.236917734146118
CCDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/805.yaml,vegetable(plate),vegetable(table),0.5,1.0,1.0,0.8533693830172221,51.202162981033325
CCDiff-MetaShift,45,,configs/sweep_metashift_purity1.0_seed0/806.yaml,vegetable(food),vegetable(table),0.0,0.5,0.5,0.7265579501787821,43.59347701072693
CCDiff-MetaShift,5,,configs/sweep_metashift_purity1.0_seed0/807.yaml,vegetable(food),vegetable(plate),0.5,0.5,0.5,0.054458149274190265,3.267488956451416
CCDiff-MetaShift,42,,configs/sweep_metashift_purity1.0_seed0/808.yaml,vegetable(broccoli),vegetable(table),0.5,0.5,0.5,0.6913759231567382,41.4825553894043
CCDiff-MetaShift,4,,configs/sweep_metashift_purity1.0_seed0/809.yaml,vegetable(plate),vegetable(broccoli),0.5,0.5,0.5,0.059638325373331705,3.5782995223999023
CCDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/810.yaml,lid(toilet),lid(container),0.5,0.5,0.5,0.8524749080340067,51.148494482040405
CCDiff-MetaShift,46,,configs/sweep_metashift_purity1.0_seed0/811.yaml,lid(bottle),lid(container),0.0,0.0,0.0,0.7364121596018474,44.18472957611084
CCDiff-MetaShift,57,,configs/sweep_metashift_purity1.0_seed0/812.yaml,lid(table),lid(cup),0.0,0.0,0.0,0.920432738463084,55.225964307785034
CCDiff-MetaShift,46,,configs/sweep_metashift_purity1.0_seed0/813.yaml,lid(container),lid(bowl),0.0,0.0,0.0,0.7445909857749939,44.675459146499634
CCDiff-MetaShift,44,,configs/sweep_metashift_purity1.0_seed0/814.yaml,lid(bowl),lid(trash can),0.0,0.0,0.0,0.7360522389411926,44.16313433647156
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/815.yaml,flower(plate),flower(table),0.0,0.0,0.0,0.9000559290250142,54.003355741500854
CCDiff-MetaShift,13,,configs/sweep_metashift_purity1.0_seed0/816.yaml,flower(plate),flower(vase),0.0,0.0,0.0,0.19281490643819177,11.568894386291504
CCDiff-MetaShift,47,,configs/sweep_metashift_purity1.0_seed0/817.yaml,flower(window),flower(vase),0.0,0.5,0.5,0.7494837880134583,44.969027280807495
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/818.yaml,flower(wall),flower(bed),0.0,0.0,0.0,0.8840072949727377,53.04043769836426
CCDiff-MetaShift,5,,configs/sweep_metashift_purity1.0_seed0/819.yaml,flower(wall),flower(table),0.5,0.5,0.5,0.06178971529006958,3.707382917404175
CCDiff-MetaShift,56,,configs/sweep_metashift_purity1.0_seed0/820.yaml,shelf(desk),shelf(container),0.5,0.5,0.5,0.9244051178296409,55.46430706977844
CCDiff-MetaShift,43,,configs/sweep_metashift_purity1.0_seed0/821.yaml,shelf(pot),shelf(container),0.5,0.5,0.5,0.7231742699941,43.390456199646
CCDiff-MetaShift,56,,configs/sweep_metashift_purity1.0_seed0/822.yaml,shelf(chair),shelf(computer mouse),0.5,0.5,0.5,0.9329113364219666,55.97468018531799
CCDiff-MetaShift,52,,configs/sweep_metashift_purity1.0_seed0/823.yaml,shelf(mirror),shelf(faucet),0.0,0.0,0.0,0.8352960268656413,50.11776161193848
CCDiff-MetaShift,45,,configs/sweep_metashift_purity1.0_seed0/824.yaml,shelf(cabinet),shelf(desk),0.0,0.0,0.0,0.7258763154347737,43.552578926086426
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/825.yaml,tiles(floor),tiles(toilet),0.5,0.5,0.5,0.885968804359436,53.15812826156616
CCDiff-MetaShift,45,,configs/sweep_metashift_purity1.0_seed0/826.yaml,tiles(wall),tiles(toilet),0.0,0.0,0.0,0.7219510118166605,43.317060708999634
CCDiff-MetaShift,5,,configs/sweep_metashift_purity1.0_seed0/827.yaml,tiles(floor),tiles(wall),0.5,0.5,0.5,0.058701554934183754,3.5220932960510254
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/828.yaml,park(people),park(boy),0.5,0.5,0.5,0.882097351551056,52.925841093063354
CCDiff-MetaShift,12,,configs/sweep_metashift_purity1.0_seed0/829.yaml,park(people),park(woman),1.0,1.0,1.0,0.19256776968638104,11.55406618118286
CCDiff-MetaShift,47,,configs/sweep_metashift_purity1.0_seed0/830.yaml,park(person),park(people),0.5,1.0,1.0,0.7774568637212117,46.647411823272705
CCDiff-MetaShift,5,,configs/sweep_metashift_purity1.0_seed0/831.yaml,park(person),park(woman),1.0,1.0,1.0,0.05351346333821615,3.2108078002929688
CCDiff-MetaShift,46,,configs/sweep_metashift_purity1.0_seed0/832.yaml,park(man),park(boy),1.0,1.0,1.0,0.7537654717763265,45.22592830657959
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/833.yaml,parking lot(fence),parking lot(cars),0.0,0.0,0.0,0.8904435793558757,53.42661476135254
CCDiff-MetaShift,45,,configs/sweep_metashift_purity1.0_seed0/834.yaml,parking lot(car),parking lot(cars),0.0,0.5,0.5,0.7377935568491618,44.26761341094971
CCDiff-MetaShift,4,,configs/sweep_metashift_purity1.0_seed0/835.yaml,parking lot(fence),parking lot(car),0.0,0.0,0.0,0.05827321608861288,3.4963929653167725
CCDiff-MetaShift,45,,configs/sweep_metashift_purity1.0_seed0/836.yaml,parking lot(truck),parking lot(cars),1.0,1.0,1.0,0.7423287391662597,44.539724349975586
CCDiff-MetaShift,13,,configs/sweep_metashift_purity1.0_seed0/837.yaml,parking lot(fence),parking lot(bus),0.0,0.5,0.5,0.20132957696914672,12.079774618148804
CCDiff-MetaShift,56,,configs/sweep_metashift_purity1.0_seed0/838.yaml,tray(table),tray(man),1.0,1.0,1.0,0.9062227884928384,54.37336730957031
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/839.yaml,tray(food),tray(counter),0.5,1.0,1.0,0.899004320303599,53.94025921821594
CCDiff-MetaShift,12,,configs/sweep_metashift_purity1.0_seed0/840.yaml,tray(table),tray(plate),0.5,0.5,0.5,0.19556913375854493,11.734148025512695
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/841.yaml,tray(bowl),tray(napkin),0.0,1.0,1.0,0.8798212965329488,52.78927779197693
CCDiff-MetaShift,46,,configs/sweep_metashift_purity1.0_seed0/842.yaml,tray(person),tray(man),0.5,0.5,0.5,0.7445475538571675,44.672853231430054
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/843.yaml,tomato(fork),tomato(pizza),0.5,0.5,0.5,0.9179909110069276,55.07945466041565
CCDiff-MetaShift,13,,configs/sweep_metashift_purity1.0_seed0/844.yaml,tomato(fork),tomato(food),0.5,0.5,0.5,0.20670021375020345,12.402012825012209
CCDiff-MetaShift,13,,configs/sweep_metashift_purity1.0_seed0/845.yaml,tomato(fork),tomato(meat),0.5,0.5,0.5,0.1985379139582316,11.912274837493896
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/846.yaml,tomato(lettuce),tomato(sandwich),0.5,0.5,0.5,0.8877732594807942,53.266395568847656
CCDiff-MetaShift,45,,configs/sweep_metashift_purity1.0_seed0/847.yaml,tomato(plate),tomato(meat),0.5,0.5,0.5,0.7501238624254862,45.007431745529175
CCDiff-MetaShift,52,,configs/sweep_metashift_purity1.0_seed0/848.yaml,broccoli(plate),broccoli(food),0.0,0.5,0.5,0.8715170621871948,52.29102373123169
CCDiff-MetaShift,46,,configs/sweep_metashift_purity1.0_seed0/849.yaml,broccoli(table),broccoli(plate),0.0,0.5,0.5,0.7340891440709432,44.04534864425659
CCDiff-MetaShift,13,,configs/sweep_metashift_purity1.0_seed0/850.yaml,broccoli(plate),broccoli(bowl),0.5,1.0,1.0,0.19173498153686525,11.504098892211914
CCDiff-MetaShift,44,,configs/sweep_metashift_purity1.0_seed0/851.yaml,broccoli(vegetables),broccoli(food),0.5,0.5,0.5,0.7140392422676086,42.84235453605652
CCDiff-MetaShift,12,,configs/sweep_metashift_purity1.0_seed0/852.yaml,broccoli(table),broccoli(meat),0.5,0.5,0.5,0.2020562092463175,12.123372554779053
CCDiff-MetaShift,52,,configs/sweep_metashift_purity1.0_seed0/853.yaml,onion(table),onion(plate),0.5,0.5,0.5,0.8602896094322204,51.61737656593323
CCDiff-MetaShift,42,,configs/sweep_metashift_purity1.0_seed0/854.yaml,onion(tomato),onion(plate),0.5,0.5,0.5,0.6998328646024068,41.98997187614441
CCDiff-MetaShift,14,,configs/sweep_metashift_purity1.0_seed0/855.yaml,onion(tomato),onion(cheese),0.0,0.5,0.5,0.21470462878545124,12.882277727127075
CCDiff-MetaShift,12,,configs/sweep_metashift_purity1.0_seed0/856.yaml,onion(tomato),onion(food),0.5,0.5,0.5,0.19503205219904585,11.701923131942747
CCDiff-MetaShift,37,,configs/sweep_metashift_purity1.0_seed0/857.yaml,onion(plate),onion(cheese),0.0,0.5,0.5,0.590232249101003,35.41393494606018
CCDiff-MetaShift,50,,configs/sweep_metashift_purity1.0_seed0/858.yaml,carrot(broccoli),carrot(plate),0.5,0.5,0.5,0.8391778031984966,50.35066819190979
