"Name","State","Notes","User","Tags","Created","Runtime","Sweep","analysis","captioner.agg_knowledge_bank_filepath","captioner.analysis","captioner.knowledge_bank_filepath","captioner.method","captioner.model","captioner.num_rounds","captioner.num_samples","captioner.prompt","config","data.group1","data.group2","data.name","data.purity","data.root","data.subset","evaluator.method","evaluator.model","evaluator.n_hypotheses","inv_diff.analysis","inv_diff.clip_model","inv_diff.inverse_cca.ktype","inv_diff.inverse_cca.type","inv_diff.knowledge_bank_filepath","inv_diff.method","project","ranker.classify_threshold","ranker.clip_dataset","ranker.clip_model","ranker.max_num_samples","ranker.method","seed","wandb","Group A/acc@1","Group A/acc@5","Group A/acc@N","time/generate_captions_minutes","time/generate_captions_seconds","time/load_config_and_data_minutes","time/load_config_and_data_seconds","time/propose_rank_elapsed_time_extract_clip_img_embeds_minutes","time/propose_rank_elapsed_time_extract_clip_img_embeds_seconds","time/propose_rank_elapsed_time_extract_clip_txt_embeds_minutes","time/propose_rank_elapsed_time_extract_clip_txt_embeds_seconds","time/propose_rank_elapsed_time_extract_vocab_filtering_cls0_minutes","time/propose_rank_elapsed_time_extract_vocab_filtering_cls0_seconds","time/propose_rank_elapsed_time_extract_vocab_filtering_cls1_minutes","time/propose_rank_elapsed_time_extract_vocab_filtering_cls1_seconds","time/propose_rank_elapsed_time_extract_vocab_filtering_minutes","time/propose_rank_elapsed_time_extract_vocab_filtering_seconds","time/propose_rank_elapsed_time_inverse_cca_cls0_minutes","time/propose_rank_elapsed_time_inverse_cca_cls0_seconds","time/propose_rank_elapsed_time_inverse_cca_cls1_minutes","time/propose_rank_elapsed_time_inverse_cca_cls1_seconds","time/propose_rank_elapsed_time_standardization_minutes","time/propose_rank_elapsed_time_standardization_seconds","time/total_propose_rank_minutes","time/total_propose_rank_seconds","time/total_runtime_minutes","time/total_runtime_seconds","top_1_difference","top_1_score","top_2_difference","top_2_score","top_3_difference","top_3_score","top_4_difference","top_4_score","top_5_difference","top_5_score"
"PairedImageSets","finished","-","","","2026-03-29T21:29:22.000Z","72","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/40_easy.yaml","Kangaroos in a desert","Camels in a desert","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","0.5","1","1","0.6368185798327128","38.20911478996277","0.016912400722503662","1.0147440433502195","0.23395243485768635","14.037146091461182","0.007140688101450602","0.42844128608703613","0.0000879367192586263","0.005276203155517578","4.76837158203125e-8","0.00000286102294921875","0.00008800029754638672","0.005280017852783203","0.006918299198150635","0.4150979518890381","5.960464477539064e-8","0.0000035762786865234375","0.0000596006711324056","0.003576040267944336","0.48552323977152506","29.131394386291504","1.1392542640368144","68.35525584220886","a kangaroo jumping in the grass","0.9891","a kangaroo jumping in the grass","0.9891","a kangaroo standing on the grass","0.9839","a kangaroo is standing on its hind legs","0.9793","a kangaroo is standing on a grassy field","0.9787"
"PairedImageSets","finished","-","","","2026-03-29T21:28:06.000Z","67","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/39_easy.yaml","Children on a slide","Children on a swing","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","1","1","1","0.57880699634552","34.7284197807312","0.017434088389078777","1.0460453033447266","0.2352632721265157","14.115796327590942","0.007852017879486084","0.47112107276916504","0.00004051129023234049","0.0024306774139404297","7.947285970052084e-8","0.00000476837158203125","0.000040602684020996096","0.0024361610412597656","0.007397699356079102","0.4438619613647461","7.54992167154948e-8","0.0000045299530029296875","0.00005588531494140625","0.003353118896484375","0.4747442205746968","28.48465323448181","1.0709853529930116","64.25912117958069","a slide in a playground","0.9837","a child is sliding down the stairs on a blue and red slide","0.9776","a child is sliding down the stairs on a blue and red slide","0.9776","a child is sliding down the stairs on a blue and red slide","0.9776","a child is playing on a green and red slide","0.9548"
"PairedImageSets","finished","-","","","2026-03-29T21:26:47.000Z","70","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/38_easy.yaml","Tea in a cup","Coffee in a cup","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","0.5","1","1","0.5948227445284525","35.68936467170715","0.01644978920618693","0.9869873523712158","0.2312667687733968","13.876006126403809","0.006538124879201254","0.3922874927520752","0.00006866852442423502","0.0041201114654541016","9.139378865559896e-8","0.0000054836273193359375","0.0000687718391418457","0.004126310348510742","0.007314550876617432","0.4388730525970459","6.75519307454427e-8","0.0000040531158447265625","0.00005375146865844726","0.003225088119506836","0.47980211973190307","28.788127183914185","1.0910746892293297","65.46448135375977","a tea cup and saucer with flowers on it","0.9495","a teapot is being poured into a cup of tea","0.9453","a teapot is being poured into a cup of tea","0.9453","a cup of tea and a teapot on a table","0.9182","a cup of tea with a slice of lime next to it","0.9159"
"PairedImageSets","finished","-","","","2026-03-29T21:25:33.000Z","66","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/37_easy.yaml","Deer in a forest","Rabbits in a forest","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","1","1","1","0.5606801589330037","33.640809535980225","0.018254959583282472","1.0952975749969482","0.23212732871373495","13.927639722824097","0.006813232103983561","0.40879392623901367","0.00004649559656778972","0.002789735794067383","3.9736429850260414e-8","0.000002384185791015625","0.000046543280283610026","0.0027925968170166016","0.007011942068735759","0.4207165241241455","4.76837158203125e-8","0.00000286102294921875","0.00006521940231323242","0.003913164138793945","0.4742228865623474","28.453373193740845","1.0531580368677775","63.18948221206665","a deer in the forest with large antlers","0.9998","a deer in the forest with large antlers","0.9998","a deer standing in the middle of a wooded area","0.9966","a deer is standing in a wooded area","0.996","a deer is standing in a wooded area","0.996"
"PairedImageSets","finished","-","","","2026-03-29T21:24:18.000Z","67","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/36_easy.yaml","Pillows on a bed","Blankets on a bed","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","1","1","1","0.5569160103797912","33.414960622787476","0.019420949618021648","1.1652569770812988","0.2317936380704244","13.907618284225464","0.007502257823944092","0.4501354694366455","0.00012604792912801106","0.007562875747680664","6.357828776041668e-8","0.000003814697265625","0.0001261313756306966","0.007567882537841797","0.00772469441095988","0.4634816646575928","6.357828776041668e-8","0.000003814697265625","0.000046706199645996095","0.0028023719787597656","0.4804909348487854","28.829456090927124","1.0568279465039572","63.40967679023743","a diagram showing the placement of pillows on a bed","0.9237","a diagram showing the placement of pillows on a bed","0.9237","a bed with colorful pillows and a white headboard","0.9139","the image shows a white bed with different types of pillows","0.9135","the image shows a white bed with different types of pillows","0.9135"
"PairedImageSets","finished","-","","","2026-03-29T21:23:02.000Z","67","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/35_easy.yaml","Football players on a field","Rugby players on a field","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","0.5","0.5","0.5","0.5574172894159953","33.44503736495972","0.018470474084218345","1.1082284450531006","0.2334664821624756","14.007988929748535","0.007831307252248128","0.4698784351348877","0.000051244099934895834","0.00307464599609375","8.344650268554688e-8","0.0000050067901611328125","0.00005133549372355143","0.003080129623413086","0.007675111293792725","0.4605066776275635","7.54992167154948e-8","0.0000045299530029296875","0.000053552786509195965","0.003213167190551758","0.4826536377271016","28.9592182636261","1.058541440963745","63.51248645782471","a soccer player is kicking a soccer ball in a stadium","0.7753","a soccer player is kicking a soccer ball in a stadium","0.7753","a soccer player is preparing to kick a soccer ball in a stadium","0.7618","a soccer player kicking a ball on the field","0.7598000000000001","two soccer players standing on a soccer field","0.7585000000000001"
"PairedImageSets","finished","-","","","2026-03-29T21:21:45.000Z","69","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/34_easy.yaml","Frogs by a pond","Ducks by a pond","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","1","1","1","0.5969825108846029","35.81895065307617","0.016290088494618733","0.977405309677124","0.23382193247477215","14.029315948486328","0.007762233416239421","0.4657340049743652","0.00005236864089965821","0.003142118453979492","3.5762786865234374e-8","0.0000021457672119140625","0.00005241235097249349","0.00314474105834961","0.008186574776967366","0.491194486618042","7.152557373046876e-8","0.000004291534423828125","0.000055571397145589195","0.0033342838287353516","0.47659074862798056","28.595444917678833","1.089863387743632","65.39180326461792","a frog sits on a lily pad in a pond","0.9964","a frog in a pond with lily pads","0.9954","a green frog sits in a pond with lily pads","0.9951","a green frog sits in a pond","0.9943","a green frog in a pond with green algae","0.9917"
"PairedImageSets","finished","-","","","2026-03-29T21:20:27.000Z","69","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/33_easy.yaml","Towers in a city","Houses in a suburb","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","1","1","1","0.596522863705953","35.79137182235718","0.015074129899342854","0.9044477939605712","0.2351495623588562","14.108973741531372","0.007175552845001221","0.4305331707000733","0.00004668633143107096","0.002801179885864258","4.76837158203125e-8","0.00000286102294921875","0.00004674593607584635","0.0028047561645507812","0.008109748363494873","0.4865849018096924","5.1657358805338543e-8","0.0000030994415283203125","0.00006290674209594727","0.003774404525756836","0.4780466596285502","28.682799577713013","1.089643696943919","65.37862181663513","the two towers of the world trade center in new york city","1","a view of the world trade center towers from the water","1","an artist's rendering of a skyscraper in new york city","1","it may contain skyscraper skyscraper skyscraper skyscraper skyscraper skyscraper skyscra","1","it may contain skyscraper skyscraper skyscraper skyscraper skyscraper skyscraper skyscra","1"
"PairedImageSets","finished","-","","","2026-03-29T21:19:16.000Z","62","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/32_easy.yaml","Rainbows in the sky","Lightning in the sky","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","1","1","1","0.4955440084139506","29.732640504837036","0.015889394283294677","0.9533636569976808","0.232542618115743","13.95255708694458","0.006514732042948405","0.3908839225769043","0.000051120917002360024","0.0030672550201416016","7.947285970052084e-8","0.00000476837158203125","0.0000512083371480306","0.003072500228881836","0.00806578000386556","0.4839468002319336","1.231829325358073e-7","0.000007390975952148437","0.00005678733189900716","0.0034072399139404297","0.4756376624107361","28.538259744644165","0.9870711008707682","59.224266052246094","an image of a rainbow in the sky","1","an image of a rainbow in the sky","1","an image of a rainbow in the sky with clouds","0.9999","a rainbow in the sky over a mountain range","0.9995","a rainbow in the sky over a green field","0.9994"
"PairedImageSets","finished","-","","","2026-03-29T21:18:00.000Z","68","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/31_easy.yaml","Dancers on a stage","Singers on a stage","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","1","1","1","0.5799604932467143","34.797629594802856","0.022407158215840654","1.3444294929504397","0.23216532468795775","13.929919481277466","0.006728899478912353","0.4037339687347412","0.00004138946533203125","0.002483367919921875","3.9736429850260414e-8","0.000002384185791015625","0.00004144112269083659","0.0024864673614501953","0.006972587108612061","0.4183552265167236","5.5631001790364584e-8","0.000003337860107421875","0.00006074110666910808","0.003644466400146485","0.4765054186185201","28.59032511711121","1.0788731137911478","64.73238682746887","a group of dancers on stage with their feet on the floor","0.9826","a group of dancers on stage with their feet on the floor","0.9826","a group of dancers in a red dress","0.9796","a group of dancers in a red dress on a stage","0.9756","a group of dancers posing for a photo","0.975"
"PairedImageSets","finished","-","","","2026-03-29T21:16:44.000Z","68","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/30_easy.yaml","Ice cream in a cone","Juice in a glass","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","0.5","1","1","0.5853177865346273","35.11906719207764","0.01588315566380819","0.9529893398284912","0.23200820684432985","13.92049241065979","0.007608310381571452","0.4564986228942871","0.00014554262161254884","0.00873255729675293","6.75519307454427e-8","0.0000040531158447265625","0.0001456300417582194","0.008737802505493164","0.007755064964294433","0.465303897857666","7.947285970052084e-8","0.00000476837158203125","0.00005486806233723958","0.003292083740234375","0.4890961925188701","29.3457715511322","1.0902971744537353","65.41783046722412","how to make an ice cream cone","1","a person is holding up an ice cream in a waffle cone","1","a person is holding up an ice cream in a waffle cone","1","a person is holding up an ice cream in a waffle cone","1","an ice cream cone filled with chocolate ice cream and sprinkles","1"
"PairedImageSets","finished","-","","","2026-03-29T21:15:30.000Z","66","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/29_easy.yaml","Men playing basketball","Women playing volleyball","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","1","1","1","0.5488288124402364","32.929728746414185","0.01897296905517578","1.1383781433105469","0.23347899119059248","14.008739471435549","0.007715984185536703","0.46295905113220215","0.00006035963694254557","0.0036215782165527344","3.9736429850260414e-8","0.000002384185791015625","0.00006041924158732096","0.003625154495239258","0.007661100228627523","0.45966601371765137","5.5631001790364584e-8","0.000003337860107421875","0.00005855560302734375","0.003513336181640625","0.4735354026158651","28.412124156951904","1.041337215900421","62.48023295402527","a man is dribbling a basketball on a court","1","a man is dribbling a basketball in a park","1","a young man is playing basketball with another man in a park","0.9994","a man in a black tank top holding a basketball","0.9989","a man in a black tank top holding a basketball","0.9989"
"PairedImageSets","finished","-","","","2026-03-29T21:14:16.000Z","64","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/28_easy.yaml","Pine trees in a forest","Oak trees in a forest","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","1","1","1","0.5051199595133463","30.30719757080078","0.016123072306315104","0.9673843383789062","0.23327465852101645","13.996479511260986","0.007984463373819988","0.4790678024291992","0.00005153814951578776","0.0030922889709472656","4.76837158203125e-8","0.00000286102294921875","0.00005160172780354818","0.00309610366821289","0.006960928440093994","0.4176557064056397","4.76837158203125e-8","0.00000286102294921875","0.00006046295166015625","0.003627777099609375","0.4740328590075175","28.44197154045105","0.9952759305636087","59.71655583381653","an aerial view of a forest with pine trees","0.9844","a forest of pine trees in a foggy day","0.9815","an image of a pine forest with trees in the background","0.9781","tall pine trees in a forest","0.9693","a forest of pine trees in a meadow with a blue sky","0.954"
"PairedImageSets","finished","-","","","2026-03-29T21:12:58.000Z","70","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/27_easy.yaml","Dolls on a shelf","Teddy bears on a shelf","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","0","0.5","0.5","0.6209060708681743","37.254364252090454","0.015383036931355794","0.9229822158813475","0.2318496902783712","13.91098141670227","0.006444712479909261","0.38668274879455566","0.0001164714495340983","0.0069882869720458984","7.152557373046876e-8","0.000004291534423828125","0.00011655092239379883","0.00699305534362793","0.007481523354848226","0.4488914012908935","9.139378865559896e-8","0.0000054836273193359375","0.00005069573720296224","0.0030417442321777344","0.4795499881108602","28.77299928665161","1.115839147567749","66.95034885406494","elf on the shelf elf on the shelf elf on the shelf elf on the shelf elf on the shelf elf on the shelf","0.8989","elf on the shelf, elf on the shelf, elf on the shelf, elf on the shelf, elf on the shelf,","0.8982999999999999","elf on the shelf, elf on the shelf, elf on the shelf, elf on the shelf, elf on the shelf,","0.8982999999999999","elf on the shelf, elf on the shelf, elf on the shelf, elf on the shelf, elf on the shelf,","0.8982999999999999","a group of elf dolls in different colors","0.8932000000000001"
"PairedImageSets","finished","-","","","2026-03-29T21:11:46.000Z","64","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/26_easy.yaml","Sunflowers in a field","Wheat in a field","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","1","1","1","0.5198005040486654","31.18803024291992","0.014740248521169027","0.8844149112701416","0.2317641774813334","13.905850648880005","0.004629480838775635","0.2777688503265381","0.0000397642453511556","0.002385854721069336","6.357828776041668e-8","0.000003814697265625","0.00003983577092488607","0.002390146255493164","0.007794408003489176","0.4676644802093506","8.344650268554688e-8","0.0000050067901611328125","0.000054216384887695314","0.0032529830932617188","0.47323027849197385","28.393816709518433","1.007771070798238","60.46626424789429","a group of sunflowers in a field","0.9999","a field of sunflowers with a fence in the background","0.9998","a field of sunflowers with a fence in the background","0.9998","a sunflower in the middle of a field","0.9997","sunflowers in a field against a blue sky","0.999"
"PairedImageSets","finished","-","","","2026-03-29T21:10:32.000Z","66","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/25_easy.yaml","Stars in the night sky","Clouds in the day sky","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","1","1","1","0.537206768989563","32.23240613937378","0.01921232541402181","1.1527395248413086","0.22959796587626136","13.775877952575684","0.006865747769673665","0.4119448661804199","0.00010451873143513996","0.0062711238861083984","7.152557373046876e-8","0.000004291534423828125","0.00010460615158081056","0.006276369094848633","0.00886607567469279","0.5319645404815674","7.54992167154948e-8","0.0000045299530029296875","0.000054673353830973306","0.0032804012298583984","0.4715672890345255","28.294037342071533","1.0279864192008972","61.67918515205383","this image shows the stars in the night sky","1","this image is of a starry sky with a black background","1","this image shows a starry sky with many stars","1","this image shows a bright blue star in the night sky","1","this image shows the milky and stars in the night sky","1"
"PairedImageSets","finished","-","","","2026-03-29T21:09:12.000Z","70","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/24_easy.yaml","Pots on a stove","Plates on a table","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","1","1","1","0.5518321911493937","33.10993146896362","0.015150463581085204","0.9090278148651124","0.23250866731007896","13.950520038604736","0.007400357723236084","0.44402146339416504","0.00004275242487589518","0.002565145492553711","3.5762786865234374e-8","0.0000021457672119140625","0.00004280408223470052","0.0025682449340820312","0.008108146985371907","0.48648881912231445","7.947285970052084e-8","0.00000476837158203125","0.000059767564137776694","0.0035860538482666016","0.476190718015035","28.5714430809021","1.0431734204292298","62.590405225753784","a pot on top of a stove","1","a stove with a pot of food on it","1","a pot on a stove with steam coming out of it","1","a pot on a stove with steam coming out of it","1","smoke is coming out of a pot on a stove","1"
"PairedImageSets","finished","-","","","2026-03-29T21:07:58.000Z","66","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/23_easy.yaml","Trains on tracks","Buses on roads","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","1","1","1","0.5413449883460999","32.48069930076599","0.01630255381266276","0.9781532287597656","0.23102166255315143","13.861299753189089","0.008067389329274496","0.4840433597564697","0.000044298171997070315","0.0026578903198242188","4.3710072835286455e-8","0.0000026226043701171875","0.000044345855712890625","0.0026607513427734375","0.007153010368347168","0.4291806221008301","7.152557373046876e-8","0.000004291534423828125","0.00005650917689005534","0.0033905506134033203","0.4792312343915304","28.75387406349182","1.0368788162867228","62.21272897720337","a train is traveling down a train track","1","a train tracks with a sign that reads no trains''","1","a train tracks in a railway station","1","a group of trains on the tracks","1","a close up of train tracks in a train station","1"
"PairedImageSets","finished","-","","","2026-03-29T21:06:45.000Z","65","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/22_easy.yaml","Pianos in a room","Guitars in a room","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","1","1","1","0.5477161645889282","32.86296987533569","0.01363914410273234","0.8183486461639404","0.2300752798716227","13.804516792297363","0.007022694746653239","0.42136168479919434","0.00004460016886393229","0.0026760101318359375","4.3710072835286455e-8","0.0000026226043701171875","0.00004465182622273763","0.002679109573364258","0.006620347499847412","0.3972208499908447","7.54992167154948e-8","0.0000045299530029296875","0.00005700985590616862","0.003420591354370117","0.4732228755950928","28.393372535705566","1.034578231970469","62.07469391822815","a grand piano sits in a room with hardwood floors","0.9995","a grand piano sits in a room with hardwood floors","0.9995","a living room with a piano and large windows","0.9993","a grand piano sits in a living room","0.9988","a grand piano in a room with bookshelves","0.9988"
